Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event,z^2,y^2,x^2,sum,Movement
59:22.8,-0.25,0.69,0.22,-1,34.1,0.98,0,0.0025,0.0081,0.0196,0.0302,0.1738
59:22.8,-0.32,0.57,0.15,-1,34.1,0.971,0,0.0049,0.0144,0.0049,0.0242,0.1556
59:22.8,-0.32,0.3,0.24,-1,34.3,0.971,0,0.0000,0.0729,0.0081,0.0810,0.2846
59:22.9,-0.27,0.1,0.31,-1,34.1,0.971,0,0.0025,0.0400,0.0049,0.0474,0.2177
59:22.9,-0.25,0.09,0.14,-1,34.1,0.968,0,0.0004,0.0001,0.0289,0.0294,0.1715
59:22.9,-0.14,-0.4,0.24,-1,34.1,0.963,0,0.0121,0.2401,0.0100,0.2622,0.5121
59:23.0,0.15,-0.64,0.23,-1,34.1,0.946,0,0.0841,0.0576,0.0001,0.1418,0.3766
59:23.0,0.46,-0.42,-0.13,-1,34.1,0.93,0,0.0961,0.0484,0.1296,0.2741,0.5235
59:23.0,2.49,-1.43,-4.14,-1,34.1,0.9,0,4.1209,1.0201,16.0801,21.2211,4.6066
59:23.1,1.17,-0.85,0.6,-1,34.1,0.887,0,1.7424,0.3364,22.4676,24.5464,4.9544
59:23.1,0.06,1.4,-0.08,-1,34.1,0.863,0,1.2321,5.0625,0.4624,6.7570,2.5994
59:23.1,-0.22,0.9,0.29,-1,34.1,0.85,0,0.0784,0.2500,0.1369,0.4653,0.6821
59:23.2,-0.22,0.65,0.25,-1,34.1,0.843,0,0.0000,0.0625,0.0016,0.0641,0.2532
59:23.2,-0.22,0.41,0.19,-1,34.1,0.843,0,0.0000,0.0576,0.0036,0.0612,0.2474
59:23.2,-0.18,0.48,0.17,-1,34.3,0.838,0,0.0016,0.0049,0.0004,0.0069,0.0831
59:23.3,-0.19,0.42,0.15,-1,34.1,0.843,0,0.0001,0.0036,0.0004,0.0041,0.0640
59:23.3,-0.29,0.25,0.08,-1,34.1,0.845,0,0.0100,0.0289,0.0049,0.0438,0.2093
59:23.3,-0.3,-0.02,0.18,-1,34.1,0.85,0,0.0001,0.0729,0.0100,0.0830,0.2881
59:23.3,-0.16,-0.5,0.33,-1,34.1,0.85,0,0.0196,0.2304,0.0225,0.2725,0.5220
59:23.4,-0.01,-0.67,0.2,-1,34.1,0.85,0,0.0225,0.0289,0.0169,0.0683,0.2613
59:23.4,0.45,-0.28,0.12,-1,34.1,0.843,0,0.2116,0.1521,0.0064,0.3701,0.6084
59:23.4,-0.32,4,-0.69,-1,34.1,0.832,0,0.5929,18.3184,0.6561,19.5674,4.4235
59:23.5,-1.81,3.51,-0.02,-1,34.1,0.869,0,2.2201,0.2401,0.4489,2.9091,1.7056
59:23.5,-0.48,1.41,-0.2,-1,34.1,0.858,0,1.7689,4.4100,0.0324,6.2113,2.4922
59:23.5,-0.33,1.05,-0.08,-1,34.1,0.858,0,0.0225,0.1296,0.0144,0.1665,0.4080
59:23.6,-0.19,0.54,0.36,-1,34.1,0.858,0,0.0196,0.2601,0.1936,0.4733,0.6880
59:23.6,-0.2,0.5,0.22,-1,34.1,0.871,0,0.0001,0.0016,0.0196,0.0213,0.1459
59:23.6,-0.22,0.41,0.17,-1,34.1,0.884,0,0.0004,0.0081,0.0025,0.0110,0.1049
59:23.7,-0.25,0.36,0.13,-1,34.1,0.892,0,0.0009,0.0025,0.0016,0.0050,0.0707
59:23.7,-0.22,0.44,0.15,-1,34.1,0.908,0,0.0009,0.0064,0.0004,0.0077,0.0877
59:23.7,-0.25,0.36,0.24,-1,34.1,0.93,0,0.0009,0.0064,0.0081,0.0154,0.1241
59:23.8,-0.25,0.2,0.34,-1,34.1,0.957,0,0.0000,0.0256,0.0100,0.0356,0.1887
59:23.8,-0.21,0.43,0.64,-1,34.1,0.983,0,0.0016,0.0529,0.0900,0.1445,0.3801
59:23.8,-0.28,1.11,0.18,-1,34.1,0.988,0,0.0049,0.4624,0.2116,0.6789,0.8240
59:23.8,-0.28,1.05,0.57,-1,34.1,0.988,0,0.0000,0.0036,0.1521,0.1557,0.3946
59:23.9,-0.2,1.43,2.23,-1,34.1,0.988,0,0.0064,0.1444,2.7556,2.9064,1.7048
59:23.9,-0.72,0.04,0.7,-1,34.1,0.988,0,0.2704,1.9321,2.3409,4.5434,2.1315
59:23.9,-0.28,0.78,0.46,-1,34.1,0.988,0,0.1936,0.5476,0.0576,0.7988,0.8938
59:24.0,-0.23,0.18,1.08,-1,34.1,0.988,0,0.0025,0.3600,0.3844,0.7469,0.8642
59:24.0,-0.18,0.37,0.76,-1,34.1,0.988,0,0.0025,0.0361,0.1024,0.1410,0.3755
59:24.0,-0.18,0.8,0.63,-1,34.1,0.988,0,0.0000,0.1849,0.0169,0.2018,0.4492
59:24.1,-0.22,0.72,0.69,-1,34.1,0.997,0,0.0016,0.0064,0.0036,0.0116,0.1077
59:24.1,-0.27,0.53,0.77,-1,34.1,1.008,0,0.0025,0.0361,0.0064,0.0450,0.2121
59:24.1,-0.33,0.53,0.77,-1,34.1,1.014,0,0.0036,0.0000,0.0000,0.0036,0.0600
59:24.2,-0.37,0.74,0.7,-1,34.1,1.014,0,0.0016,0.0441,0.0049,0.0506,0.2249
59:24.2,-0.34,0.69,0.68,-1,34.1,1.014,0,0.0009,0.0025,0.0004,0.0038,0.0616
59:24.2,-0.29,0.52,0.72,-1,34.1,1.022,0,0.0025,0.0289,0.0016,0.0330,0.1817
59:24.3,-0.25,0.59,0.67,-1,34.1,1.022,0,0.0016,0.0049,0.0025,0.0090,0.0949
59:24.3,-0.32,0.71,0.63,-1,34.1,1.022,0,0.0049,0.0144,0.0016,0.0209,0.1446
59:24.3,-0.36,0.7,0.6,-1,34.1,1.025,0,0.0016,0.0001,0.0009,0.0026,0.0510
59:24.3,-0.33,0.64,0.62,-1,34.1,1.031,0,0.0009,0.0036,0.0004,0.0049,0.0700
59:24.4,-0.34,0.65,0.58,-1,34.1,1.031,0,0.0001,0.0001,0.0016,0.0018,0.0424
59:24.4,-0.35,0.7,0.5,-1,34.1,1.043,0,0.0001,0.0025,0.0064,0.0090,0.0949
59:24.4,-0.34,0.72,0.5,-1,34.1,1.049,0,0.0001,0.0004,0.0000,0.0005,0.0224
59:24.5,-0.32,0.75,0.5,-1,34.1,1.049,0,0.0004,0.0009,0,0.0013,0.0361
59:24.5,-0.35,0.71,0.49,-1,34.1,1.049,0,0.0009,0.0016,0.0001,0.0026,0.051
59:24.5,-0.37,0.71,0.49,-1,34.1,1.052,0,0.0004,0,0,0.0004,0.02
59:24.6,-0.35,0.75,0.49,-1,34.1,1.058,0,0.0004,0.0016,0,0.002,0.0447
59:24.6,-0.35,0.74,0.48,-1,34.1,1.061,0,0,0.0001,0.0001,0.0002,0.0141
59:24.6,-0.35,0.72,0.48,-1,34.1,1.061,0,0,0.0004,0,0.0004,0.02

