Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event,z^2,y^2,x^2,sum,Movement
58:28.0,-0.04,0.4,0.88,-1,35.4,0.252,0,0.0016,0.3481,0.2809,0.6306,0.7941
58:28.1,-0.11,0.59,1.43,-1,35.4,0.252,0,0.0049,0.0361,0.3025,0.3435,0.5861
58:28.1,-0.23,0.25,1.04,-1,35.4,0.252,0,0.0144,0.1156,0.1521,0.2821,0.5311
58:28.1,-0.25,0.2,1.02,-1,35.4,0.254,0,0.0004,0.0025,0.0004,0.0033,0.0574
58:28.2,-0.19,0.15,0.88,-1,35.4,0.252,0,0.0036,0.0025,0.0196,0.0257,0.1603
58:28.2,-0.13,0.12,0.83,-1,35.4,0.252,0,0.0036,0.0009,0.0025,0.0070,0.0837
58:28.2,-0.09,0.2,0.98,-1,35.4,0.254,0,0.0016,0.0064,0.0225,0.0305,0.1746
58:28.3,-0.19,0.16,0.93,-1,35.4,0.254,0,0.0100,0.0016,0.0025,0.0141,0.1187
58:28.3,-0.23,0,0.66,-1,35.4,0.257,0,0.0016,0.0256,0.0729,0.1001,0.3164
58:28.3,-0.06,0.17,1,-1,35.4,0.257,0,0.0289,0.0289,0.1156,0.1734,0.4164
58:28.3,-0.27,1.53,1.58,-1,35.4,0.257,0,0.0441,1.8496,0.3364,2.2301,1.4934
58:28.4,-0.08,0.28,0.32,-1,35.4,0.254,0,0.0361,1.5625,1.5876,3.1862,1.7850
58:28.4,-0.07,0.45,0.98,-1,35.4,0.254,0,0.0001,0.0289,0.4356,0.4646,0.6816
58:28.4,-0.09,0.5,1.09,-1,35.4,0.254,0,0.0004,0.0025,0.0121,0.0150,0.1225
58:28.5,-0.23,0.36,0.97,-1,35.4,0.254,0,0.0196,0.0196,0.0144,0.0536,0.2315
58:28.5,-0.22,0.29,0.97,-1,35.4,0.254,0,0.0001,0.0049,0.0000,0.0050,0.0707
58:28.5,-0.19,0.16,0.89,-1,35.4,0.257,0,0.0009,0.0169,0.0064,0.0242,0.1556
58:28.6,-0.15,0.12,0.94,-1,35.2,0.257,0,0.0016,0.0016,0.0025,0.0057,0.0755
58:28.6,-0.13,0.22,1.04,-1,35.4,0.257,0,0.0004,0.0100,0.0100,0.0204,0.1428
58:28.6,-0.26,0.06,0.96,-1,35.4,0.257,0,0.0169,0.0256,0.0064,0.0489,0.2211
58:28.7,-0.28,0,0.53,-1,35.4,0.259,0,0.0004,0.0036,0.1849,0.1889,0.4346
58:28.7,-0.03,0.14,1,-1,35.4,0.259,0,0.0625,0.0196,0.2209,0.3030,0.5505
58:28.7,-0.24,1.41,1.4,-1,35.2,0.257,0,0.0441,1.6129,0.1600,1.8170,1.3480
58:28.8,-0.02,-0.09,0,-1,35.4,0.257,0,0.0484,2.2500,1.9600,4.2584,2.0636
58:28.8,0.02,0.55,1.06,-1,35.4,0.257,0,0.0016,0.4096,1.1236,1.5348,1.2389
58:28.8,-0.04,0.65,1.37,-1,35.4,0.254,0,0.0036,0.0100,0.0961,0.1097,0.3312
58:28.8,-0.27,0.48,0.97,-1,35.4,0.254,0,0.0529,0.0289,0.1600,0.2418,0.4917
58:28.9,-0.25,0.39,0.91,-1,35.4,0.257,0,0.0004,0.0081,0.0036,0.0121,0.1100
58:28.9,-0.18,0.34,0.75,-1,35.4,0.254,0,0.0049,0.0025,0.0256,0.0330,0.1817
58:28.9,-0.12,0.28,0.82,-1,35.4,0.254,0,0.0036,0.0036,0.0049,0.0121,0.1100
58:29.0,-0.13,0.41,0.94,-1,35.4,0.257,0,0.0001,0.0169,0.0144,0.0314,0.1772
58:29.0,-0.18,0.32,0.91,-1,35.4,0.254,0,0.0025,0.0081,0.0009,0.0115,0.1072
58:29.0,-0.21,0.36,0.89,-1,35.2,0.254,0,0.0009,0.0016,0.0004,0.0029,0.0539
58:29.1,-0.21,0.49,0.88,-1,35.4,0.254,0,0.0000,0.0169,0.0001,0.0170,0.1304
58:29.1,-0.22,0.47,0.87,-1,35.4,0.257,0,0.0001,0.0004,0.0001,0.0006,0.0245
58:29.1,-0.21,0.33,0.86,-1,35.2,0.254,0,0.0001,0.0196,0.0001,0.0198,0.1407
58:29.2,-0.21,0.49,0.92,-1,35.4,0.254,0,0.0000,0.0256,0.0036,0.0292,0.1709
58:29.2,-0.22,0.45,0.84,-1,35.4,0.254,0,0.0001,0.0016,0.0064,0.0081,0.0900
58:29.2,-0.2,0.42,0.87,-1,35.4,0.254,0,0.0004,0.0009,0.0009,0.0022,0.0469
58:29.3,-0.2,0.46,0.88,-1,35.4,0.254,0,0.0000,0.0016,0.0001,0.0017,0.0412
58:29.3,-0.21,0.51,0.87,-1,35.4,0.254,0,0.0001,0.0025,0.0001,0.0027,0.0520
58:29.3,-0.23,0.54,0.82,-1,35.4,0.257,0,0.0004,0.0009,0.0025,0.0038,0.0616
58:29.3,-0.23,0.59,0.78,-1,35.4,0.254,0,0.0000,0.0025,0.0016,0.0041,0.0640
58:29.4,-0.26,0.68,0.77,-1,35.4,0.254,0,0.0009,0.0081,0.0001,0.0091,0.0954
58:29.4,-0.26,0.79,0.73,-1,35.4,0.254,0,0.0000,0.0121,0.0016,0.0137,0.1170
58:29.4,-0.3,0.88,0.6,-1,35.4,0.254,0,0.0016,0.0081,0.0169,0.0266,0.1631
58:29.5,-0.32,0.89,0.47,-1,35.4,0.252,0,0.0004,0.0001,0.0169,0.0174,0.1319
58:29.5,-0.36,0.91,0.24,-1,35.2,0.254,0,0.0016,0.0004,0.0529,0.0549,0.2343
58:29.5,-0.38,0.82,0.07,-1,35.4,0.252,0,0.0004,0.0081,0.0289,0.0374,0.1934
58:29.6,-0.39,0.74,-0.13,-1,35.2,0.252,0,0.0001,0.0064,0.0400,0.0465,0.2156
58:29.6,-0.38,0.63,-0.3,-1,35.4,0.252,0,0.0001,0.0121,0.0289,0.0411,0.2027
58:29.6,-0.37,0.52,-0.38,-1,35.4,0.252,0,0.0001,0.0121,0.0064,0.0186,0.1364
58:29.7,-0.37,0.45,-0.53,-1,35.2,0.252,0,0.0000,0.0049,0.0225,0.0274,0.1655
58:29.7,-0.37,0.35,-0.58,-1,35.4,0.252,0,0.0000,0.0100,0.0025,0.0125,0.1118
58:29.7,-0.34,0.41,-0.63,-1,35.4,0.252,0,0.0009,0.0036,0.0025,0.0070,0.0837
58:29.8,-0.41,0.49,-0.8,-1,35.2,0.252,0,0.0049,0.0064,0.0289,0.0402,0.2005
58:29.8,-0.42,0.34,-0.82,-1,35.4,0.254,0,0.0001,0.0225,0.0004,0.0230,0.1517
58:29.8,-0.4,0.29,-0.73,-1,35.2,0.254,0,0.0004,0.0025,0.0081,0.0110,0.1049
58:29.8,-0.41,0.39,-0.72,-1,35.2,0.254,0,0.0001,0.0100,0.0001,0.0102,0.1010
58:29.9,-0.43,0.32,-0.69,-1,35.2,0.254,0,0.0004,0.0049,0.0009,0.0062,0.0787
58:29.9,-0.4,0.35,-0.66,-1,35.2,0.254,0,0.0009,0.0009,0.0009,0.0027,0.0520
58:29.9,-0.37,0.42,-0.67,-1,35.4,0.254,0,0.0009,0.0049,0.0001,0.0059,0.0768
58:30.0,-0.38,0.44,-0.7,-1,35.4,0.254,0,0.0001,0.0004,0.0009,0.0014,0.0374
58:30.0,-0.39,0.38,-0.72,-1,35.2,0.252,0,0.0001,0.0036,0.0004,0.0041,0.0640
58:30.0,-0.4,0.42,-0.75,-1,35.4,0.257,0,0.0001,0.0016,0.0009,0.0026,0.0510
58:30.1,-0.44,0.55,-0.95,-1,35.4,0.254,0,0.0016,0.0169,0.0400,0.0585,0.2419
58:30.1,-0.39,0.39,-0.6,-1,35.4,0.257,0,0.0025,0.0256,0.1225,0.1506,0.3881
58:30.1,-0.42,0.5,-0.68,-1,35.4,0.257,0,0.0009,0.0121,0.0064,0.0194,0.1393
58:30.2,-0.41,0.49,-0.69,-1,35.4,0.259,0,0.0001,0.0001,0.0001,0.0003,0.0173
58:30.2,-0.39,0.49,-0.7,-1,35.4,0.259,0,0.0004,0.0000,0.0001,0.0005,0.0224
58:30.2,-0.38,0.51,-0.69,-1,35.4,0.259,0,0.0001,0.0004,0.0001,0.0006,0.0245
58:30.2,-0.4,0.52,-0.68,-1,35.4,0.259,0,0.0004,0.0001,0.0001,0.0006,0.0245
