,name,emotion,numerical,X-m,X-s,X-md,X-nmd,X-md2,X-nmd2,Y-m,Y-s,Y-md,Y-nmd,Y-md2,Y-nmd2,Z-m,Z-s,Z-md,Z-nmd,Z-md2,Z-nmd2,T-m,T-s,T-md,T-nmd,T-md2,T-nmd2,E-m,E-s,E-md,E-nmd,E-md2,E-nmd2,dist-m,t-diff,e-diff
74,dr_af_02,af,2,0.16199999999999995,0.6475,-0.2791,34.39800000000001,0.52617,0.6605323839926627,0.2553720795034159,0.14366835406447712,0.1004836787591397,0.020653981933200418,0.2086868686868687,0.1527272727272727,0.04858585858585859,0.0909090909090922,0.0016464646464646457,0.3159373767951199,0.5980578339819245,0.3381806585189504,0.9047149948301766,0.07971657241638341,0.24,0.13989795918367348,0.06816326530612246,0.09591836734694013,0.003122448979591832,0.36334327553978935,0.5478201041230202,0.4744487103647848,0.9545666374024516,0.15117903122460977,0.29514858180451226,0.20000000000000284,0.07099999999999995
75,em_an_02,an,2,1.2095918367346938,0.06959183673469388,0.16183673469387755,34.50816326530612,0.12202040816326531,1.006336091935479,0.4301935571328788,0.4540818275624438,0.03998298958034978,0.008954723604329279,0.7060416666666667,0.3216666666666667,0.31125,0.016666666666666902,0.002229166666666667,0.7015962880837772,0.7477254397078519,0.6854491439809887,0.41684393392278946,0.24893751780221862,0.9565957446808511,0.3478723404255319,0.3272340425531915,0.012765957446808692,0.003872340425531915,0.9505728278522113,0.8086414467571409,0.7206499416852161,0.3192847153451154,0.43243550517402696,0.8969460645089132,0.20000000000000284,0.04000000000000001
76,dr_re_01,re,1,0.9380208333333333,0.34885416666666663,-0.12625,35.49375,0.21379166666666669,0.31631969102448326,0.2976712060811804,0.14420927775102987,0.12633497661293017,0.00697803571616973,0.2145263157894737,0.1985263157894737,0.07652631578947368,0.06315789473684293,0.00116842105263158,0.6781946299159394,0.6669315396778146,0.5306615287373712,0.4999240624419352,0.16744268733449974,0.23872340425531915,0.2178723404255319,0.1054255319148936,0.08510638297872446,0.00172340425531915,0.7546903055012212,0.7319227925797905,0.7310592879946706,0.6736565380423236,0.2469755566492189,0.3180493473852389,0.3999999999999986,0.028000000000000025
77,df_ha_03,ha,3,1.222,-0.13249999999999998,0.15100000000000005,34.72000000000001,0.328,0.8429934132226907,0.6675239006168519,0.4193717105134148,0.06155870112510794,0.0013764944032233718,0.803684210526316,0.44947368421052625,0.36631578947368415,0.03157894736842038,0.0009473684210526265,0.9533695019678754,0.6733447054033156,0.8734871244062288,0.512989176042577,0.6882472016116811,0.8516666666666668,0.6972222222222223,0.3622222222222222,0.033333333333332625,0.001000000000000007,1.0102886372632722,1.044490274547363,0.8637259336801058,0.541488574711609,0.7264831572567834,1.053940992406855,0.19999999999999574,0.006000000000000005
78,pc_re_04,re,4,-0.7141509433962263,0.2273584905660377,-0.13635220125786168,33.07861635220126,0.07512578616352202,0.14586842470203665,0.05511154201734854,0.11459571966981483,0.06199712107874441,0.0004870752075214095,0.059683544303797464,0.03620253164556962,0.040949367088607594,0.03291139240506376,0.00020253164556962043,0.40916013472903534,0.6568956396497387,0.35733766676971174,0.5308535595267724,0.4158118550115653,0.08114649681528664,0.04477707006369427,0.05821656050955414,0.0356687898089177,0.00017834394904458613,0.5562992606593472,0.8124808057375515,0.5080168847256581,0.5753297764200002,0.36615279589394206,0.09204110071469705,0.20000000000000284,0.0020000000000000018
79,sn_re_02,re,2,0.9210526315789473,0.18842105263157893,-0.06684210526315788,36.368421052631575,0.04794736842105264,0.6139480138763298,0.2789317550523931,0.18324399737262725,0.07492686492653393,0.0010259783520851552,0.5938888888888889,0.275,0.16166666666666665,0.06666666666666525,0.0013333333333333346,0.9673276490287963,0.9859042400831897,0.8822480898946827,0.8897565210026093,1.2995725793078616,0.661764705882353,0.28117647058823525,0.1758823529411765,0.07058823529411615,0.0012941176470588247,1.0778839428180889,1.0080475438711543,0.9598259995579509,0.9420951398851156,1.2613498563870422,0.7464755220515991,0.19999999999999574,0.0020000000000000018
80,sn_an_03,an,3,1.0664,0.3408,-0.00440000000000001,34.9,0.09827999999999999,1.1608792644658044,0.8750281900220891,0.6984571091579878,0.0,0.0012754084313139377,1.352083333333333,0.9825,0.6516666666666667,0.0,0.0007500000000000036,1.1647062487204594,1.1228209687452446,0.9330088535461707,,0.5880469201754818,1.4486956521739134,0.9669565217391304,0.7013043478260871,0.0,0.0008695652173913063,1.2479296482572215,1.1050575658765012,1.0040764688779984,,0.6817935306382381,1.880722174307677,0.0,0.0040000000000000036
81,as_re_02,re,2,0.9997222222222223,0.21444444444444447,-0.1825,34.88888888888889,0.04144444444444445,0.1783333333333333,0.11221012035957859,0.04930227465050964,0.04646213682914365,0.0010266295602447144,0.18999999999999997,0.11428571428571428,0.044571428571428574,0.02285714285714237,0.0008571428571428579,1.0654205607476637,1.0184973861491675,0.9040440605911849,0.49195203701447265,0.834909582126725,0.2152941176470588,0.10529411764705882,0.060882352941176464,0.023529411764705382,0.0010000000000000009,1.207256734469489,0.938365606503608,1.234879189099384,0.5064212145737219,0.9740611791478458,0.248628223497791,0.19999999999999574,0.0040000000000000036
82,ch_sa_04,sa,4,-0.9375,0.11499999999999999,-0.145,27.208333333333332,0.36700000000000005,0.3341341828875235,0.08541458993587128,0.08812047089810829,0.04082482904638616,0.0,0.19956521739130434,0.06478260869565218,0.054347826086956534,0.008695652173913012,0.0,0.5972607042676689,0.7584489809561873,0.6167446171480143,0.21299910806810243,,0.27272727272727276,0.08363636363636363,0.07363636363636365,0.00909090909090906,0.0,0.8162208079712647,0.979181234718299,0.8356328885430914,0.22268088570756164,,0.23202150595378243,0.1999999999999993,0.0
83,tm_ha_02,ha,2,-0.8117142857142858,0.1862857142857143,-0.18171428571428572,34.32857142857143,0.05200000000000001,0.630786090871521,0.26096073306472883,0.38047559799843794,0.07100716024967364,7.04019698366382e-18,0.505,0.3,0.3320588235294118,0.05294117647058899,0.0,0.8005883568267499,1.1495982421446824,0.8727467024857007,0.7455751826215626,0.0,0.7821212121212121,0.3209090909090909,0.5284848484848486,0.05454545454545532,0.0,1.2399151208939942,1.2297217559911302,1.389011151477363,0.7681683699737312,0.0,0.7305807303873018,0.20000000000000284,0.0
84,or_af_03,af,3,34.41826086956523,-1.0,0.9248695652173913,2.048826086956521,0.0,0.09874884738004097,0.0,0.22185171757711178,0.020869376906091686,0.0,0.08596491228070298,0.0,0.08403508771929824,0.002491228070175437,0.0,0.870540918314335,,0.3787894393474286,0.11937242215642085,,0.0867256637168154,0.0,0.10628318584070796,0.003309734513274333,0.0,0.8782448202463202,,0.47907308089136513,0.15859287645086495,,0.15652939811117758,0.09799999999999986,0.0
85,ak_af_01,af,1,0.3745833333333334,0.4670833333333333,-0.01958333333333333,32.43166666666666,1.1052583333333337,0.991414315984178,0.34792396501847017,0.2170288128388507,0.07331677938955154,0.04843266066455174,0.3746218487394957,0.19983193277310926,0.09016806722689076,0.001680672268907587,0.0022689075630252147,0.3778660875676465,0.5743551835025242,0.41546588237499504,0.022923432847175792,0.04684664298622451,0.48788135593220333,0.22305084745762715,0.10423728813559321,0.0033898305084746243,0.0030593220338983,0.4921064262097961,0.6410907838607384,0.48029239423150694,0.046235398454473206,0.06316650772269967,0.46385075090719746,0.20000000000000284,0.15899999999999992
86,xx_sa_01,sa,1,0.9768666666666664,-0.10933333333333332,-0.3114,21.825333333333333,0.04091333333333332,0.08448133638187791,0.03967428911779311,0.040583495835477115,0.07788019250610151,0.0014280820510457425,0.03348993288590604,0.021409395973154364,0.012818791946308724,0.018791946308724765,0.0003624161073825502,0.396418124051953,0.5396289750671975,0.31586219181992803,0.24129301307585382,0.25377821051469945,0.04398648648648649,0.023581081081081083,0.01662162162162162,0.016216216216216158,0.0003918918918918917,0.5206651358787221,0.5943668205640374,0.4095660385937329,0.20822003251912483,0.2744183302387428,0.04799115398347706,0.5999999999999979,0.022
87,jo_ha_02,ha,2,-0.7511333333333334,0.4976,-0.12473333333333333,33.9,0.34962,0.19886434844580378,0.1154313765168022,0.10158275408951872,0.0,0.005778541652022692,0.0718791946308725,0.06691275167785236,0.03973154362416108,0.0,0.0009932885906040244,0.361448370171095,0.5796755933869725,0.39112489103365006,,0.17189260723877253,0.11581081081081082,0.07905405405405407,0.05682432432432433,0.0,0.0013445945945945942,0.5823608490708055,0.6848575875948855,0.5593894833196636,,0.23268753183148538,0.11961604279054645,0.0,0.026000000000000023
88,dr_af_01,af,1,0.5974999999999999,0.5604166666666666,-0.20958333333333334,34.49722222222223,0.46572222222222215,0.6802976771807066,0.4135774447632528,0.1750849894226423,0.023570226039551917,0.01860048630457879,0.3766197183098591,0.30338028169014086,0.0847887323943662,0.0056338028169014885,0.0028873239436619734,0.553610178224698,0.7335513228092192,0.4842718537663582,0.2390220105419316,0.15522841157928302,0.349,0.282,0.10328571428571429,0.005714285714285796,0.005228571428571427,0.5130107182584067,0.6818553660764245,0.5899175858896171,0.2424366106925306,0.28109864134489515,0.5463316900705171,0.20000000000000284,0.08500000000000002
89,df_an_01,an,1,1.0896000000000001,-0.16880000000000003,-0.04279999999999999,35.2,0.29375999999999997,1.05636357377562,0.7919928450855264,0.5729275695932252,0.0,0.0036318039594669727,1.00375,0.5954166666666667,0.46875,0.0,0.0012083333333333252,0.9501936879671358,0.7517955122465385,0.8181662480177195,,0.33270885400727085,1.0869565217391306,0.7126086956521739,0.5669565217391304,0.0,0.0019130434782608616,1.0289606237123137,0.8997665825822203,0.9895780057183594,,0.5267474510220074,1.3219700368687897,0.0,0.011999999999999955
90,pc_an_04,an,4,-0.6519379844961241,0.36635658914728675,-0.10705426356589147,32.00310077519379,0.07526356589147287,0.3886275480766012,0.15397310025058009,0.19979834795353346,0.024805444513642506,0.0008796250963208819,0.15421875,0.074453125,0.081015625,0.006250000000000089,0.0006718750000000006,0.39682917683849417,0.4835463134718527,0.4054869613778867,0.2519608143511684,0.7638197259379974,0.21677165354330713,0.09708661417322834,0.10755905511811022,0.006299212598425286,0.0007401574803149613,0.5577876674367406,0.6305426987910674,0.5383380604484523,0.25394475777125636,0.8414465246736847,0.21239495205555226,0.20000000000000284,0.0040000000000000036
91,dy_sa_02,sa,2,0.007333333333333332,-0.9653333333333333,-0.209,35.35333333333334,0.3036,0.19982636140570562,0.4967878429667338,0.1825178309664282,0.08603661343041344,0.006662297418800193,0.14827586206896548,0.22275862068965513,0.11827586206896551,0.08275862068965341,0.002310344827586213,0.7420235299582039,0.4483978902530665,0.6480236009966654,0.9619000259301085,0.346778998647929,0.16285714285714287,0.3192857142857143,0.13642857142857143,0.07857142857142689,0.00335714285714286,0.8149932857281803,0.642700337389485,0.7474807842400105,0.9132324650943588,0.5039016792719898,0.3278474001618036,0.19999999999999574,0.02200000000000002
92,as_af_01,af,1,0.988181818181818,0.1932727272727273,-0.06818181818181818,34.58,0.04981818181818182,0.24716983896286635,0.2590513644581117,0.13815035970102243,0.10610965676723064,0.014913442741727156,0.23203703703703707,0.26166666666666666,0.11555555555555552,0.014814814814814762,0.0012962962962962958,0.938775693711955,1.0100956897641735,0.8364477356818659,0.1396179694305632,0.08692133122751837,0.20207547169811316,0.2309433962264151,0.1092452830188679,0.022641509433962318,0.002339622641509434,0.8175571604773025,0.8914965443610252,0.790770890899529,0.21337840611086203,0.15688011695403323,0.3997590144463262,0.3999999999999986,0.04000000000000001
93,pc_sa_03,sa,3,-0.7118320610687023,0.19442748091603052,-0.18267175572519084,32.600763358778615,0.0746030534351145,0.21354445232322708,0.07984754998739796,0.08376546403712723,0.03161349080597576,0.0008007629949278393,0.08915384615384615,0.049692307692307695,0.04161538461538462,0.007692307692307693,0.0006307692307692313,0.4174954918468231,0.6223397925189996,0.4968083815179427,0.24332357788383335,0.7877102647907362,0.11736434108527134,0.05007751937984497,0.048682170542635655,0.007751937984496124,0.0006046511627906982,0.5496014521024656,0.6271641319958912,0.5811723375764782,0.24520980716975455,0.7550937875759185,0.12185527317202295,0.5,0.0020000000000000018
94,ch_ha_03,ha,3,-0.9366666666666666,0.22666666666666668,-0.041666666666666664,27.599999999999998,0.433,0.4145198025024458,0.21472462985569837,0.4902822316448625,3.891802844472395e-15,0.0,0.372,0.29400000000000004,0.52,0.0,0.0,0.8974239535825435,1.3691955142620442,1.0606135944503567,0.0,,0.6875,0.15500000000000003,0.73,0.0,0.0,1.6585456131397813,0.7218547779272683,1.4889383152860776,0.0,,0.7575359619760875,0.0,0.0
95,df_af_04,af,4,0.9912000000000001,-0.15560000000000002,0.046000000000000006,35.2,0.29008,0.1860851059775249,0.23796148147686982,0.08271436795785038,0.0,0.0018912077270005524,0.21458333333333335,0.14208333333333334,0.05958333333333334,0.0,0.001124999999999994,1.1531462026802426,0.5970854293372015,0.7203504639447386,,0.5948579756409093,0.21739130434782608,0.22826086956521738,0.0773913043478261,0.0,0.0013913043478260786,1.1682359166030316,0.9592345288344687,0.9356452362334823,,0.7356697669761965,0.2897637048657041,0.0,0.004999999999999949
96,pc_an_03,an,3,-0.6358139534883721,0.36589147286821705,-0.13589147286821707,32.02790697674419,0.07482945736434107,0.5150647678848544,0.29855017481127855,0.2668731334920114,0.06957094421574214,0.0009024621789837652,0.22359374999999998,0.141328125,0.12828124999999999,0.045312500000000644,0.0007343750000000007,0.43410802668216203,0.4733814846678192,0.48068251877381263,0.6513135693470662,0.813746012965283,0.27779527559055117,0.15629921259842522,0.1435433070866142,0.04251968503937068,0.0007244094488188982,0.5393404731046443,0.5235274529556919,0.5378709546680952,0.6111701590180453,0.8027033882291149,0.31817233609067325,0.20000000000000284,0.0040000000000000036
97,as_an_03,an,3,0.9760606060606061,0.08212121212121214,0.14636363636363633,34.306060606060605,0.06987878787878787,1.0415041388358095,0.36716615427961885,0.22975283161772705,0.03481553119114006,0.005764967344647193,0.8234375,0.325625,0.1984375,0.006250000000000089,0.003,0.7906233583674821,0.8868600664973526,0.8636999100414532,0.17951758270431342,0.5203845608571431,0.8958064516129031,0.37870967741935485,0.21419354838709675,0.006451612903225898,0.004967741935483874,0.860108393437815,1.0314395077138425,0.9322781655352195,0.1853084724689687,0.86171206851613,1.002425809760602,0.20000000000000284,0.021999999999999992
98,lr_re_01,re,1,1.0899999999999999,0.3429787234042553,0.021702127659574473,34.15106382978722,0.234,0.5127631879888822,0.7050930092628761,0.2124834433338909,0.0881509092052328,0.03164888898386552,0.41478260869565214,0.4867391304347827,0.1797826086956522,0.06086956521739001,0.0042608695652173924,0.8089165104119087,0.6903190416589626,0.8461017285621946,0.690515455441005,0.13462935673317214,0.48577777777777775,0.5266666666666666,0.18266666666666664,0.06666666666666525,0.0073333333333333375,0.9473725672138352,0.7469463740922048,0.8596748236032161,0.7562788321496722,0.23170902893532355,0.7005008745518865,0.19999999999999574,0.091
99,or_ha_01,ha,1,34.08695652173913,-1.0,0.9441304347826088,2.184880434782608,0.0,0.04965239899773587,0.0,0.5230324768222312,0.030650042536694646,0.0,0.021978021978022292,0.0,0.23989010989010992,0.0074835164835164595,0.0,0.4426376654836855,,0.4586524174322812,0.24416006844222457,,0.024444444444444793,0.0,0.28555555555555556,0.011066666666666641,0.0,0.4923114479435213,,0.5459614234483005,0.361065295534826,,0.25678026352328986,0.19299999999999962,0.0
100,or_sa_03,sa,3,34.753932584269656,-1.0,0.9311235955056181,1.8752865168539326,0.0,0.08900730595960893,0.0,0.3033930091007044,0.04463400363461155,0.0,0.05084745762711756,0.0,0.13423728813559324,0.0031525423728813564,0.0,0.5712728531542329,,0.44245346500728444,0.0706309565838882,,0.05227272727272616,0.0,0.15795454545454546,0.005124999999999996,0.0,0.587285804341132,,0.5206268460922778,0.1148227714895332,,0.17206295168920024,0.1419999999999999,0.0
101,jo_re_02,re,2,-0.8327333333333334,0.35713333333333336,-0.11466666666666668,35.33333333333332,0.28232,0.28087804960018425,0.2594892677732269,0.15616058963104293,0.09459675396807841,0.005106016979600938,0.12677852348993288,0.12597315436241613,0.07281879194630873,0.0604026845637571,0.0010738255033557068,0.45136500937113355,0.48546575911766304,0.46630710167242606,0.6385280892845427,0.21030590137983282,0.16331081081081084,0.1277027027027027,0.0816216216216216,0.07297297297297142,0.0013310810810810815,0.5814295956671429,0.4921309609394126,0.5226774682041554,0.7714109619194341,0.2606887298649587,0.2104671779643493,0.19999999999999574,0.02699999999999997
102,df_af_02,af,2,1.0391304347826087,-0.2865217391304347,0.07043478260869565,35.39130434782608,0.27843478260869575,0.21103453064020028,0.08026143054544681,0.0548119314208773,0.041702882811414065,0.0014405203276001534,0.2209090909090909,0.07090909090909091,0.04818181818181819,0.018181818181817796,0.0008181818181818189,1.0467912063439802,0.8834765394436837,0.8790388685968878,0.43598468393752,0.567976586310917,0.2357142857142857,0.08,0.05238095238095238,0.01904761904761864,0.001238095238095239,1.1169465252876685,0.9967427624492841,0.9556487250693928,0.45674585936311607,0.8594777972747208,0.25143027064040074,0.19999999999999574,0.0050000000000000044
103,or_af_02,af,2,34.49622641509434,-1.0,0.9614150943396227,2.1925094339622637,0.0,0.02734098023772027,0.0,0.5177854651884959,0.05269449149543304,0.0,0.0076190476190477275,0.0,0.292,0.005323809523809526,0.0,0.2786676831921449,,0.5639401250741938,0.10103161398323643,,0.007692307692307802,0.0,0.3065384615384615,0.008855769230769238,0.0,0.28134718014591553,,0.5920182819864758,0.16805872833096333,,0.29882100618412927,0.22999999999999998,0.0
104,dr_af_03,af,3,0.2644,0.5334666666666668,-0.28413333333333335,34.32400000000001,0.5171866666666666,0.8502229278412968,0.3189191769734794,0.17969263045946388,0.06542997081675342,0.007057090230578224,0.3666216216216216,0.2213513513513514,0.09689189189189189,0.037837837837838374,0.0011891891891891901,0.4312064631713336,0.6940672350027998,0.5392090462705388,0.5782951966127112,0.16850984617377546,0.43602739726027395,0.256027397260274,0.11684931506849314,0.03287671232876759,0.0017397260273972618,0.5128389072820477,0.8027971214837442,0.6502732736991832,0.5024717559609467,0.24652172078784898,0.4702296852317414,0.20000000000000284,0.027000000000000024
105,pc_re_02,re,2,-0.7270247933884298,0.19396694214876034,-0.1133884297520661,33.275206611570255,0.07471900826446279,0.22730539159208685,0.08343140234990436,0.1387236684864811,0.06618281717527603,0.0007441229792611323,0.11408333333333333,0.05308333333333334,0.0585,0.03833333333333252,0.00028333333333333357,0.5018945328761172,0.6362512415973335,0.4217016507583271,0.579203711316972,0.3807614349104847,0.15756302521008403,0.07126050420168066,0.08563025210084031,0.035294117647058074,0.0003361344537815129,0.6931776853443069,0.8541208968635099,0.61727211394489,0.5332821894478514,0.4517189539224732,0.15376764334036172,0.19999999999999574,0.0040000000000000036
106,or_an_03,an,3,34.11102362204728,-1.0,0.06858267716535436,1.8421102362204729,0.0,0.04582289310823041,0.0,0.5445177339212017,0.13090916688205328,0.0,0.01904761904761864,0.0,0.27293650793650787,0.01358730158730159,0.0,0.4156791017675275,,0.5012444791669634,0.10379182688973565,,0.02239999999999952,0.0,0.31320000000000003,0.02508,0.0,0.4888386236786123,,0.5751878781698666,0.19158322214819848,,0.2826765337136824,0.48799999999999977,0.0
107,ii_an_04,an,4,0.864,0.48076923076923084,-0.05753846153846154,33.77076923076923,0.18707692307692309,0.43249927745604383,0.5506680820044517,0.1704958830994055,0.1195343529637452,0.0012286640649971637,0.38828124999999997,0.60109375,0.13921875,0.025000000000000133,0.00034374999999999814,0.8977616154271197,1.0915718009513045,0.8165519745648653,0.209144897513961,0.279775416074199,0.4242857142857143,0.5025396825396826,0.12380952380952379,0.03809523809523819,0.00038095238095237776,0.9810090707696864,0.9125999834790134,0.7261730990732379,0.31869698668793967,0.31005414075755294,0.8136029868219019,0.3999999999999986,0.004999999999999977
108,xx_re_04,re,4,0.9786000000000001,-0.10486666666666666,-0.3108666666666666,21.45066666666667,0.04081333333333332,0.17620926393917707,0.09061117363477882,0.044645308593606395,0.08727543891116607,0.0005837470568647078,0.08026845637583892,0.04422818791946309,0.018389261744966443,0.053691275167786,0.0003758389261744957,0.4555291508597728,0.48810964636360493,0.41189684480308303,0.6151934133775717,0.6438386656596061,0.10581081081081083,0.0520945945945946,0.02324324324324324,0.052702702702703455,0.0002972972972972965,0.600483813650876,0.5749246202744184,0.5206200601012729,0.6038663724893699,0.5092912997181922,0.10216035255298267,0.20000000000000284,0.001999999999999995
109,tm_an_02,an,2,0.739375,0.07031250000000001,0.4546875,34.5,0.050375,1.5687182717521435,1.2709470291111473,0.4891400246449655,0.0,0.0011845783243211972,1.7516129032258063,1.3751612903225805,0.5483870967741935,0.0,0.0011612903225806462,1.1165885772907986,1.0819973286253455,1.1211249726951533,,0.9803406821968519,1.772333333333333,1.4170000000000003,0.5673333333333334,0.0,0.0010666666666666676,1.1297970867348708,1.1149166468338156,1.1598587413596408,,0.9004610710548862,2.450402461079782,0.0,0.0040000000000000036
110,or_sa_01,sa,1,34.93272727272727,-1.0,0.9169999999999999,1.7244363636363642,0.0,0.09395401071858867,0.0,0.3382050569557745,0.04237610701056837,0.0,0.046788990825688735,0.0,0.17036697247706425,0.0035321100917431194,0.0,0.49799886633718343,,0.5037386903985364,0.08335145299831885,,0.05277777777777853,0.0,0.22157407407407412,0.005777777777777775,0.0,0.5617405512986421,,0.6551471349023865,0.13634517621774056,,0.2040419007047903,0.119,0.0
111,ak_ha_03,ha,3,0.76875,0.4779166666666667,-0.1457440476190476,,,0.3196690219306362,0.20168352382159163,0.20547007617477875,,,0.09585074626865671,0.08617910447761194,0.02865671641791045,,,0.29984371238028507,0.42729868481396427,0.13946905043990068,,,0.12374251497005989,0.11245508982035929,0.03982035928143712,,,0.3870957349033036,0.5575819367368678,0.19380125818206628,,,0.14673330209634,,
112,jo_ha_03,ha,3,-0.7497333333333334,0.5193333333333332,-0.12426666666666666,33.898666666666664,0.3377533333333333,0.25970025743854497,0.1772673507629999,0.1113513495315867,0.016329931618554172,0.0029536387901888546,0.10174496644295303,0.0785234899328859,0.04073825503355704,0.0026845637583892044,0.0009798657718120755,0.39177845815971046,0.4429664548767866,0.365853267202666,0.16439528475054885,0.33174868066701657,0.1439189189189189,0.10986486486486488,0.05655405405405406,0.002702702702702645,0.001168918918918918,0.5541731854192544,0.6197693167522443,0.5078883578147524,0.1655060637015661,0.3957555415380287,0.1484121487738732,0.19999999999999574,0.012999999999999956
113,em_af_03,af,3,0.9680701754385964,0.1880701754385965,0.09192982456140353,34.74912280701755,0.07440350877192982,0.9427684130801978,0.523096681163828,0.2781985326325379,0.0947229173837774,0.027208099929145843,0.7175,0.32571428571428573,0.23017857142857143,0.02499999999999972,0.005803571428571428,0.7610564694841606,0.6226655558005264,0.8273895956619072,0.263927681816537,0.2133030767927506,0.8198181818181819,0.39363636363636373,0.22309090909090906,0.02909090909090873,0.010454545454545454,0.8695859666529187,0.7525116824686586,0.8019126016943502,0.3071158479319699,0.38424386420847945,0.9060342961061271,0.3999999999999986,0.078
114,dy_af_02,af,2,-0.136,-0.627,0.178,35.22,0.37170000000000003,1.1135848019397137,0.8188752448735196,1.0356082485401727,0.06324555320336624,0.012365273955719715,0.9766666666666666,0.6244444444444445,0.907777777777778,0.044444444444443496,0.004777777777777782,0.87704741027845,0.7625635874984764,0.8765648391246509,0.7027283689263065,0.3863867306852316,1.1300000000000001,1.1287500000000001,0.99125,0.049999999999998934,0.009125000000000008,1.0147408603562957,1.3784150968861473,0.957166960959705,0.7905694150420949,0.7379537269191778,1.661128686355732,0.19999999999999574,0.03500000000000003
115,pc_af_04,af,4,-0.6996946564885497,0.28076335877862596,-0.11160305343511451,32.21679389312977,0.07550381679389313,0.174240942513952,0.06633966583031588,0.07897240797502661,0.05568133474820987,0.0009061672948067236,0.07530769230769231,0.03300000000000001,0.024846153846153848,0.030769230769230112,0.0008769230769230777,0.4322043442898743,0.49743994919129786,0.31461816200426523,0.5525950645466402,0.9677275729865273,0.09953488372093024,0.04170542635658915,0.03968992248062016,0.031007751937983836,0.000775193798449613,0.5712485382874933,0.628665005085549,0.5025796160751648,0.5568787472175445,0.8554643308054437,0.09499068092441278,0.19999999999999574,0.0040000000000000036
116,ps_sa_02,sa,2,1.0156666666666667,0.35677777777777775,-0.36233333333333323,32.01333333333333,0.11666666666666667,0.17473607706828456,0.20869217036710871,0.13016886180753698,0.0985284992707159,0.0008868578544121813,0.11898876404494382,0.10404494382022474,0.029662921348314605,0.02921348314606735,0.0005393258426966272,0.6809627756404568,0.498557006892976,0.2278803158943891,0.29649779873131615,0.6081311001683557,0.11375,0.13363636363636364,0.04181818181818182,0.040909090909090846,0.0005227272727272708,0.6509817658064282,0.6403515924976245,0.32126102385386673,0.41520058878283983,0.5894149441499168,0.17926526704596615,0.40000000000000213,0.0050000000000000044
117,dy_af_03,af,3,-0.28600000000000003,-0.21600000000000005,-0.08800000000000001,35.2,0.3952,0.847189471133819,1.3538205198622157,0.2063249863685928,0.0,0.004764451699828642,0.9850000000000001,1.465,0.21750000000000003,0.0,0.003500000000000003,1.1626678960985493,1.0821227618481508,1.0541621925104283,,0.7346070902819486,0.6466666666666667,1.14,0.19666666666666668,0.0,0.0046666666666666705,0.7633081957465941,0.8420613982982196,0.9531888024232225,,0.9794761203759315,1.8429998961793688,0.0,0.01100000000000001
118,xx_sa_04,sa,4,0.9719333333333333,-0.05026666666666666,-0.3158666666666667,22.52799999999999,0.04127999999999999,0.13456714930984484,0.05843537894378927,0.05071550689701355,0.09632160894105513,0.0006962989406606199,0.05369127516778522,0.026308724832214764,0.01570469798657718,0.04697986577181275,0.00046979865771812124,0.39899243941149015,0.4502191190977286,0.3096626445727584,0.4877396286077665,0.6747082758339336,0.07114864864864864,0.03689189189189188,0.024324324324324326,0.04864864864864934,0.00045945945945945985,0.5287222699860185,0.6313280166691362,0.47962301498275467,0.5050647428285829,0.6598594836630709,0.06978954162922033,0.20000000000000284,0.0020000000000000018
119,xx_re_03,re,3,0.9773999999999999,-0.0854,-0.3066,21.236000000000004,0.040326666666666657,0.15260788900065064,0.0789242266800694,0.05153782737957346,0.13525020314093583,0.0013386192759689069,0.06852348993288593,0.037785234899328855,0.023154362416107382,0.03489932885906047,0.0010402684563758367,0.44901669488786244,0.47875331173654306,0.4492692764399378,0.25803531564898313,0.7771204815670081,0.09263513513513513,0.04405405405405405,0.029459459459459457,0.028378378378378397,0.0009662162162162143,0.6070140655358923,0.5581816370863338,0.5716084855982004,0.20982133645157675,0.7218006146795225,0.09051099757141184,1.3999999999999986,0.009999999999999995
120,jo_re_04,re,4,-0.8176666666666667,0.4122666666666667,-0.09860000000000002,35.065999999999995,0.29400666666666664,0.26913337594809195,0.2073422313347056,0.1211855862251152,0.18016770710802807,0.007463105374738574,0.11181208053691273,0.08691275167785235,0.05664429530201343,0.08120805369127594,0.0009999999999999983,0.41545230182999693,0.4191753465677333,0.46741776036624183,0.45073590042739353,0.13399248031320038,0.13925675675675672,0.10033783783783784,0.06831081081081082,0.09729729729729811,0.001155405405405402,0.5174265594751627,0.48392378721856155,0.5636875880924995,0.540037384385199,0.1548156360375489,0.16509103241862544,0.5,0.024999999999999967
121,em_re_02,re,2,1.1557364341085274,0.1393798449612403,0.11472868217054265,35.4031007751938,0.12129457364341084,0.3401350264825869,0.17351941506096882,0.12170711205197093,0.024805444513642513,0.00695566664307688,0.1509375,0.1,0.06671875000000001,0.006250000000000089,0.0006953125000000003,0.4437575910980964,0.5763043862547796,0.5481910537118817,0.25196081435116835,0.0999634593891959,0.20496062992125988,0.0964566929133858,0.07472440944881889,0.006299212598425286,0.0008582677165354334,0.6025860730686987,0.5558841520961455,0.6139691279250004,0.2539447577712563,0.12339115149943035,0.21215413860634708,0.20000000000000284,0.019000000000000003
